transferId,deployHash,blockHash,sourcePurse,targetPurse,amount,fromAccount,toAccount,timestamp
null,d9332b0cb91d4018d86097f6d8fb392618d3472c4dffbaed9a16e458bae3e0eb,f2b3518afa7ab2dc8b4b6dddda7b744ee96b35659683fb01f443e2e31826681c,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-af679792c9a6f7f5443f1de032990c78e8236f778ed62574ac01c2c25a3055fa-004,799174589000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,3dcb6bf0b3fdccfee42e4e5359be23b2208168b255502cf6ecf90ea1d492bc1f,2021-09-22T16:13:33.000Z
null,49061c7c283d76547a1068246ae180dabae0b2d80e6800fae98414938b4dd5f8,816056087e1f625e3c479e3708d76aa85d2a1c6d4f19477486254264b2ad744a,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-af679792c9a6f7f5443f1de032990c78e8236f778ed62574ac01c2c25a3055fa-004,166805742640,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,3dcb6bf0b3fdccfee42e4e5359be23b2208168b255502cf6ecf90ea1d492bc1f,2021-09-22T16:08:38.000Z
null,0cd2c663fc3dcb37f2516252a7ac7d7e50640081209b3fe4ffb83c4677cb0db3,1a2ee6456dddd89af75831de6e1269feb737d7f5e2b09b24524071c33da14b2b,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-af679792c9a6f7f5443f1de032990c78e8236f778ed62574ac01c2c25a3055fa-004,5000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,3dcb6bf0b3fdccfee42e4e5359be23b2208168b255502cf6ecf90ea1d492bc1f,2021-09-22T15:57:32.000Z
null,2f8a19922ad0861c01d8c2e47d1e7fb82ab1113f0e01a214d5ce5832728e7d26,4a0ac34d7e27a815578a64161f0c5916f0c122b1aa36fc5d13180286a08edd1d,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-be7f3f5c80a79928d979dcc6e94e0a4cf29b499206ea9cb3a82e8a71be0516c9-004,803599812200,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,950975472776548f1937505fb2c267b2f4f3abf536b6efffae5d1065e0ad1446,2021-09-22T14:29:31.000Z
null,855ed1038c87e79b1365a01beca249cce9c05a0a9743a77faff02b549183792f,a4915d2811b278d17a32b7d8ce7075261cc3a142eb0ef4f84e99ef4ede90c441,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-be7f3f5c80a79928d979dcc6e94e0a4cf29b499206ea9cb3a82e8a71be0516c9-004,3000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,950975472776548f1937505fb2c267b2f4f3abf536b6efffae5d1065e0ad1446,2021-09-22T14:24:39.000Z
null,f12773d1a7b972a60e0a7124c25d9c39bd46607ad62c25d6f3f4e8a43296805d,da3ba090e24510e2716dd6b1e1073764c213b3fdb03b938760e80e0b2a7ed614,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-dfe6f16235585c1ebd9cda7cecfc886a75a11389647bc00dad53f48570cf0a87-004,54350245040,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,8d2a7c8af8712fe83b75f9ad895b9ecf1f73468923e9e3b582829de678ad3224,2021-09-22T13:36:39.000Z
1,7292594d4c174331454ebc1cea5f087985fc73272df8f48a7991299786104023,9a5691cd9cf33774d9e4ffd1e0ff3e61cbdecf6832bb3560f692b74e0fb2504d,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,517621475100,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T11:38:36.000Z
null,1d3a470a863999f582ad26df7b34d108fc2e262432e31685382859c9455d22ed,ff1ecfe8a5f34a754aa83a5f25ab899522e09fa4da84f8b253fa78ace641c1dc,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f1380d2192b027f34d4eaaa03d9e1d5d2cfb6b28ea25d49b8bb72fa1dd5f2620-004,13247579000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,0759f8896f9c466d8d1520d33fd928a9ea1ccf401fa6a85bf0926d28a3e9169c,2021-09-22T11:31:29.000Z
null,b35b0bdc23e9b64c7896b71e6ad43c1fc838afb32ff43880071a55085faa8f2b,fb10f60cd54563fad322ac113baf12629b9a6ae0c7598be53c76048140d3c92a,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-7a1580d18ba0f673d70683fe0cb654b33d58bcd3aa86332e2165d01e0c1a85b5-004,51789134310,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d99570a77d9b4b27d0a86e8a5796346e9f40fe80f382aa01804308035ed02f4d,2021-09-22T10:32:44.000Z
1,61ed01019012e428cff3c42239e49111d99fe47f213ab46611c9f0e153f729e5,897c92f7f00e124cb3ad8db0a3377f6112a1397b60389698a697e7cd46149080,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,399145389000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T09:42:38.000Z
1,118c433a8ee917069442b1ea647d3e2dca73fc47743b8c4b5b7cc78436acbabe,897c92f7f00e124cb3ad8db0a3377f6112a1397b60389698a697e7cd46149080,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,394788289000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T09:42:35.000Z
null,5bdb0565bfb83a2afe31164f8b640ae938fdee70d1835d82fe77e0a08ad941f0,57ea826a203f9b559292cba8e1a8f6c31ff77dfc8c372b700472a5f7c67e0e56,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-69b9d6ddc014d6c2948a616b99b7eccb8d3952aae01ce14fa92af2176a49411a-004,767042978000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,64ccb226154d78ed563e91bf839483eb7e1476d899a738b5953faafe429e27ad,2021-09-22T09:35:35.000Z
1,bf75ba7828df86c1b617c90fae680a70d48b131d426291dd410cd0c17d86d0a0,b88412b9fcaad23204f154e616344115b83bcf620c957fa63e66d86f05517eca,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,4008133389000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T09:32:37.000Z
1,b32fbf6455e48b3f97a4549680ad80ce03b361a6741f6465eacffdded54f5120,b85ee2d0f23f43af16f1d448b836d88dd2d3104a4390b2b0587b173a0d720eaa,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,392559289000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T09:31:36.000Z
1,f5d7e5e893a61220cbb0f1ca34059c87d176c3756a8beb820804138bdc21a3c2,b85ee2d0f23f43af16f1d448b836d88dd2d3104a4390b2b0587b173a0d720eaa,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,418943389000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T09:31:34.000Z
null,3d44952de0d1e5ca7f79d66ea103825889f91c0c2eaa9af9d972df8fbd141904,a34111804f25143e1dd1251e3d7f4aaa562dbe79242dd6e02db79e94b2faff14,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-69b9d6ddc014d6c2948a616b99b7eccb8d3952aae01ce14fa92af2176a49411a-004,2500000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,64ccb226154d78ed563e91bf839483eb7e1476d899a738b5953faafe429e27ad,2021-09-22T09:29:31.000Z
null,8bc575c74baacf1c5e8cc546f9214663d824d0b083240fb994a560a8ba98915c,feeafe0ff62faab19ba5d1234808e2e437a1bdc63c8e1f43e04178311cd38700,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-0e165703f1df9b41882088ccd06dcdb633a4e6e5ede532435fe341fb9ab9be43-004,516327421400,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,24d76be555a76a695529b288ee2cfb7af9e998d53bfbcdeb17c6bf7ca3613eb0,2021-09-22T09:15:32.000Z
1,8049be26d17b539f796d6fd87f6eb960ad58c6bbd945c9f4c9fe8cbe40deb874,4a9bc8c4c7f45b1b0a18824b365746791cf4887a18ef4dfaf5ce7ef34561b2b9,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,409307989000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T08:58:35.000Z
1,cd0a6daf07fb3eec1217ad4cb9064eceb7148812cd03f268fdcfc0aef32739bb,f88d56dcf5b65b32950e9ad5abc70b0ee1d29ceb7d78a1521632e53a75449d16,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,423547589000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T08:57:30.000Z
null,45fd89b4e5371a3ee157abce241d6712882ef9fd2034e8c50d468063f90d80cf,4aecade14c33da953a78486e5df944225b738714264a2615e3c343654a3a0ede,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-9dbb1f6e5c847ec13909ed8097409dfdab15a4405b949e6598105e6aa7f1bfad-004,517621475100,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,7fb3fbbdc1d336aca103ea19a9d00670e2efdfe5030062ed01046f29600f5897,2021-09-22T08:41:34.000Z
1,1c5d83fb7f14f4d5511dec6bd41363c2ecd16c78094a8279c276d936b27a45e2,2d01151a9f86447bef5cae40c926a0834bfa34d7366abc8a6b23fb214c76626b,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,357840089000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T08:32:37.000Z
1,c1fc3d78c2a4652a56e9e3328420b0ea6eeb8626b91a023b8b086feb05b56c7d,02c6899e8c966951523ed8dc6ab0999ff945cc53cce5784f244a924c4da3b70d,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,361648989000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T08:05:36.000Z
null,b9b75d521f856cd2da13af19de4371aeba44691349d92a1ae1a50851d8b2d638,23b133574e56364ef3b703f00cfbcc3b9d7e69928d840896b1f9b57e2ed112bb,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-cec72de1ab4c90569624c13679b1dde8a67bb7f05202b3681bcd377609939968-004,305000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,710809948e79bcda279c1952b518d7f2d9e165265b218b910db57c8e05f0a1ad,2021-09-22T07:10:48.000Z
123,2ba683420fb68bc5114be3e9f3cc27ae283df575368f4e353b90427a98a9039c,fff1acf32db321128fe5cd022ddebc5468d11eafee5af908f22cfa5dda50ef8f,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-206c89bf79f83cd2b41a59fbda0d12c53a96ae26264c67a8b3fcc2bdf8ca5e24-004,2125425489000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,944dfa057094b3e5adde043bde83a584945752e8d3003a911bb3a089d30ce13b,2021-09-22T05:32:36.000Z
null,8d977b55c2c6de0b907da0661de81176c79780d7d19392954d89d7cda326932b,2ab93d6b375adc31d245d7820aac7da610f6b7d6ba5441332b0a94c30963d7ca,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-076cb072c46845caedb31b6139d3b7542aaf2b05c2eecfa7cb7de2d7f6619be5-004,80686969120,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,f2f529683ffa14efa28f7e6f5a3b2c2afa1040706cf7a18b68b96b34eb59257d,2021-09-22T04:15:33.000Z
1,53be578694aa2c229d0f594c42bb13644d63960f9814414983466967f9d69727,f05aafc5b753147fda66652db9448a4116c45c94d3a29d4085a44c92a732ebd1,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,2213081489000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T01:31:31.000Z
1,b34d2eec4b15fb84a9a3d063cfd067df98d013f863031913cf123cefd4a221be,e33734083d942ed16f8956991f5d997087e14e06fc7304a5f9cb91a324e73e78,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,2316444989000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T01:25:33.000Z
1,e44d22574f1998b4d7b90ddb9a7efd948bb09427937f03cf28f71d97a09cace9,50b9651e3eda79726248e6f38e00b767ea8fa9d61d9b0f7a4ab1e8c3eb2a7b96,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,2362029189000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T01:12:35.000Z
1,89b8befa99c5384687987a33a849f6575b7275d52d2f48ac85f61ae28abda8ec,ceffadf966730f80f75f01e8f0b2c8d0f56d1f9033d7eee46c56ecff29d16ce7,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,2457381389000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T01:03:29.000Z
null,56881a91b47462a242eaeee4fdd8c90ee88e15550b46e314aa2ce7c953d7d262,74d6b49bd78470dd602b4b5e6549c631f15c696373ef37b415658adcd5ab2435,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-2022940ecd00d8e64bfeb3642010983442f75d46a7fa049a6008ea6af70f1cbb-004,3894667989000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,e27c40684dc9b3efaa6dedc133f282c7d813beefe4c195db026972f0cdda2764,2021-09-22T00:56:37.000Z
1,15c3a4f2efe478afdb51795e497f15d143180bd37aa678619159ea852d24a94a,aa69f63dadd3101833ce4fd246e37357aff042e5d8bb4a675b058f5d396d4370,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,2520031289000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T00:55:37.000Z
1,d1dac8f2a7bcfcc45911c63334f3ae3ba3951f613172e1f0941a856bf5573a9e,f7276bcbcef90d96c1cc2a8d1efe6be57490d502f0b66e2657990808914bb859,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,2106133289000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T00:35:33.000Z
1,edffd5a70bed044dbe96bd238975653993a95ae120332022bda40400c9a7ddcb,5195b4b47080967da3a166182486d12108bef8ba1cbc2cad21e3c11e8d39233e,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,2042635489000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T00:24:34.000Z
1,3aadec0c1a11df85b289a7739775ed66e3804203373758e777a288dc26d23ba2,3818e505e020312964113b80c6f81fc15b5b0c8653215835ffd3b39294fa8f84,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4b588433b8f25c0465094941c1863097c5aab9bf916fefbc1efd1bba5daea87d-004,2058622089000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d7217d0dd556e36d8a99a8fa0e6bc9b3ea74d6313a08a395376b5ef3fcf22fda,2021-09-22T00:16:35.000Z
4051,18586ad1edb21e98e5a5fbbcccc26b82a567eff745286bc9b6649e05b42a9c35,98e05e390e0f4e3abb6185e63fbae65a13d4e48759ca745089be70db91926e2a,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,139685289000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-22T00:04:45.000Z
null,b8611a76cfbab0e7d40ecfc2e173a004f2629750fd594b2df3959704671bff7b,5a17948febc1b818185c1bc8f81791206aa393e62b09e05fb6cb36def4dc748e,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-39c33714113ba41da1c12c73989019e5c10d679d46c0ce5b8373f5dbefa77544-004,5720535123200,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,7dcf68dd0ac3e022fd6b10a722822360d3c08036706e16aa21257aafa1863e02,2021-09-21T23:48:40.000Z
null,afded5e98fd179dc2b7fe73bd669a4b25013930b7d83c2493fdc0638182a7b43,5a17948febc1b818185c1bc8f81791206aa393e62b09e05fb6cb36def4dc748e,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-e846fd23005a20b880fc83a603f117f61f5d95fca050bce625bf13326d04d45d-004,48552323719000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,7022346828bbddae0faa27f298093ed9b0c563d64ccdfd472345ca3d1b54f059,2021-09-21T23:48:36.000Z
null,33a062eab541bdf664920e9d7db5ae93b8de1c871618edf1a05d0b1497a61983,9692a1524a8b10374fd935e0e1edc3bbaf518c265b0995a822f6bb21bd7352d0,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-339144b6c66e7272fb1799e6edf55ece58aab87d17198740af8a20c8983b9503-004,18806628778000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,a889e27c6d79b75261d7b8facd70784532a81499a879b25aead1f87dc0b61036,2021-09-21T23:18:36.000Z
null,8b5c83af4ac4791eca795af2e929ee4876119eb6bc44b7e2f5565688315f832f,54151979f709b13e2076cb16703ba9c18650809d2fb21c422e9e9893b0aa9577,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-339144b6c66e7272fb1799e6edf55ece58aab87d17198740af8a20c8983b9503-004,2500000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,a889e27c6d79b75261d7b8facd70784532a81499a879b25aead1f87dc0b61036,2021-09-21T23:04:44.000Z
null,7f4b1c01780aa2673214feb6722bce78f9ed1ef7448dca82a576583be6b9f44f,d90e812f559535ef79f9c426a191acebf25c6e908db56925bec463a13978543c,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-7732df9708c4d15a57770af96e48f7bf758bb0d64b3f9b430cb62a675f11c3cf-004,2222120989000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,e5c82ec61031c6c1b5d7d48c02cafe7394736a7630e32292be98a1e3afa4727f,2021-09-21T23:01:32.000Z
null,70cbe618a477f706d7b7af2d92a747a7125c71a304e8e299f325b43920ff0ff6,93ca9749102033ae6d27fc04d9d46da37c0904ebc02137fb0a4e2224a214eacd,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-5223dca0734dbb1504f3e7305ff31689f57596e3f3babdc389239e6b671fbbaa-004,10722589289000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,b3a82fe4b9d9c1640260555874a151fe6f3964d5caf8c9296d1551cf91752989,2021-09-21T21:53:30.000Z
null,01a76c0a9109b10167c8dbfd26e30e0178085a0fdf0ed69a8e9bd83bc138bed8,dff7f6529d1659b3c6824f5d734d6dd628c2a9e3d512ea357d18b4edf99fed74,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-72fb3ae695a6ecd8464e7898fcce2ee474426fc01273e5715d8e66953acf75f6-004,806599823200,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,ee464577dae2508621706f622df92eb04034308acbc180208d5394953ad04335,2021-09-21T21:00:58.000Z
null,0b67f4a6b1d7da74aba4933bbcd9e8138a990fc51fb1b5cc3ff2f5a22f6b9bb8,807ce60bb7ae9057c0e3d9f9ac467fcada4916c75e9f110261c44c5221a30ccd,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-dc0f1f83f7377ba4d5da7ba602867036f62ade1cabf15064be617926547f6dc4-004,9000582578000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,f37eb72818d9181cc13166c7c18dd67ad6b91e93ed6512bad9e18f6fe3610374,2021-09-21T20:25:34.000Z
null,bcdb43059b46a4a0ff85afcb4734ab7f59dfb5cb4880a48c8bbeb34fc1c00c87,2dd538afa03935012f279a3775c699b73b64b530378d45d005446182efbeaffd,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-dc0f1f83f7377ba4d5da7ba602867036f62ade1cabf15064be617926547f6dc4-004,53000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,f37eb72818d9181cc13166c7c18dd67ad6b91e93ed6512bad9e18f6fe3610374,2021-09-21T20:20:47.000Z
410,852ceb21813ce55a63618a2d7985a31d82a8937df5f947666df3cb8a94bb6962,12e567b1b76f6d2b683ef85c6d4c72eb29815a234f0e76a226a71a1605cdded6,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,995000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-21T19:14:34.000Z
410,862dd4e51aefef4df1e26d76ec14c73d6098cd2d42dc11d287f41c6a53a8d59d,9c8224c1322e7c849e30bec13fd38fcd18b7f53f9de06148847ba4e5a023c54b,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,10000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-21T19:11:34.000Z
